Date,Friday,Friday Open,Friday High,Friday Low,Friday Close,Friday Average
2022-09-23 00:00:00-04:00,2022-09-23 00:00:00-04:00,361.07303289523327,361.1120150507196,353.9700738271528,358.5105285644531,357.5410444389362
2022-09-30 00:00:00-04:00,2022-09-30 00:00:00-04:00,352.5183188002111,356.5228957303262,347.880452745319,348.016845703125,352.2016742378226
2022-10-07 00:00:00-04:00,2022-10-07 00:00:00-04:00,359.5043598773742,363.71354073928893,351.6803645351609,353.48291015625,357.6969526372249
2022-10-14 00:00:00-04:00,2022-10-14 00:00:00-04:00,359.0951311879424,360.76128390790996,347.8024669815321,348.4552917480469,354.28187544472104
2022-10-21 00:00:00-04:00,2022-10-21 00:00:00-04:00,355.75316245560396,365.1848234246259,354.21370905059257,364.68792724609375,359.6992662376092
2022-10-28 00:00:00-04:00,2022-10-28 00:00:00-04:00,370.1247500423889,379.52718146565786,369.93962195373524,379.0400085449219,374.7334017096965
2022-11-04 00:00:00-04:00,2022-11-04 00:00:00-04:00,367.3283872179881,369.1504092087096,360.5079662351607,366.695068359375,364.82918772193517
2022-11-11 00:00:00-05:00,2022-11-11 00:00:00-05:00,385.4414571969449,389.10500697462777,383.5122417797168,388.28656005859375,386.3086243771723
2022-11-18 00:00:00-05:00,2022-11-18 00:00:00-05:00,387.5363012677893,387.6045126122745,382.95689370335583,385.87017822265625,385.2807031578152
2022-11-25 00:00:00-05:00,2022-11-25 00:00:00-05:00,391.521341526948,392.5736515934383,391.23880266705,392.0085144042969,391.90622713024413
2022-12-02 00:00:00-05:00,2022-12-02 00:00:00-05:00,391.9306141532233,397.39668004316354,391.8234503834638,396.4710693359375,394.61006521331365
2022-12-09 00:00:00-05:00,2022-12-09 00:00:00-05:00,384.80818318952777,387.41942314028876,383.0640956526688,383.1907653808594,385.24175939647876
2022-12-16 00:00:00-05:00,2022-12-16 00:00:00-05:00,377.0218935998471,378.3922356734684,372.9695941913372,375.15234375,375.6809149324028
2022-12-23 00:00:00-05:00,2022-12-23 00:00:00-05:00,371.6090551386183,374.9468353553124,370.0233713127117,374.8000183105469,372.485103334012
2022-12-30 00:00:00-05:00,2022-12-30 00:00:00-05:00,372.57804242843196,374.4769256617504,370.4148288181745,374.3301086425781,372.44587723996244
2023-01-06 00:00:00-05:00,2023-01-06 00:00:00-05:00,374.5063568269171,381.00573684957584,371.3741503233969,379.8605041503906,376.1899435864864
2023-01-13 00:00:00-05:00,2023-01-13 00:00:00-05:00,385.2831072416367,390.64705136724496,385.00903884813636,390.05975341796875,387.8280451076906
2023-01-20 00:00:00-05:00,2023-01-20 00:00:00-05:00,381.8377213926663,387.6519150912216,380.15414965047154,387.49530029296875,383.9030323708466
2023-01-27 00:00:00-05:00,2023-01-27 00:00:00-05:00,395.1104714224572,399.51516127349663,394.89512983489107,397.0876770019531,397.20514555419385
2023-02-03 00:00:00-05:00,2023-02-03 00:00:00-05:00,402.87254227859586,408.1385989463837,402.38313225179354,403.616455078125,405.2608655990886
2023-02-10 00:00:00-05:00,2023-02-10 00:00:00-05:00,397.2639155710077,399.78928818310106,396.4319423743478,399.39776611328125,398.1106152787244
2023-02-17 00:00:00-05:00,2023-02-17 00:00:00-05:00,397.4596508657008,398.8789518286687,395.4922130868374,398.6342468261719,397.18558245775307
2023-02-24 00:00:00-05:00,2023-02-24 00:00:00-05:00,387.0450517741949,388.8362793892789,385.30275321495196,387.9847106933594,387.0695163021154
2023-03-03 00:00:00-05:00,2023-03-03 00:00:00-05:00,391.2441479491185,395.88377522890704,390.57855749420094,395.6292724609375,393.23116636155396
2023-03-10 00:00:00-05:00,2023-03-10 00:00:00-05:00,382.70884292065784,384.83289557876475,376.1801298957635,377.7364501953125,380.50651273726413
2023-03-17 00:00:00-04:00,2023-03-17 00:00:00-04:00,386.3605553690308,387.5199639040263,381.77200703497095,383.1868896484375,384.64598546949867
2023-03-24 00:00:00-04:00,2023-03-24 00:00:00-04:00,385.00460877493776,388.93483144105824,382.6071705497867,388.8464050292969,385.77100099542247
2023-03-31 00:00:00-04:00,2023-03-31 00:00:00-04:00,397.6010052417731,402.5530945161095,397.4929085191739,402.2485046386719,400.0230015176417
2023-04-14 00:00:00-04:00,2023-04-14 00:00:00-04:00,405.6088235940857,407.8490494319672,402.90679536928377,405.2649230957031,405.3779224006255
2023-04-21 00:00:00-04:00,2023-04-21 00:00:00-04:00,404.99962529721745,405.48106798177014,403.0148736322182,405.00946044921875,404.2479708069942
2023-04-28 00:00:00-04:00,2023-04-28 00:00:00-04:00,404.31188820000506,408.68427363011745,404.2529372491238,408.6744384765625,406.46860543962066
2023-05-05 00:00:00-04:00,2023-05-05 00:00:00-04:00,401.7768677974831,406.502958467552,401.51158854463694,405.4319763183594,404.00727350609446
2023-05-12 00:00:00-04:00,2023-05-12 00:00:00-04:00,406.2082195830524,406.424383051838,401.9340959869692,404.4101257324219,404.1792395194036
2023-05-19 00:00:00-04:00,2023-05-19 00:00:00-04:00,412.8404537359057,413.38084739262126,410.0696393844211,411.3174743652344,411.7252433885212
2023-05-26 00:00:00-04:00,2023-05-26 00:00:00-04:00,408.08486534541936,413.4299710097169,408.0062740791305,412.69305419921875,410.7181225444237
2023-06-02 00:00:00-04:00,2023-06-02 00:00:00-04:00,417.0949074399288,421.2609341404067,416.5545137824462,420.45526123046875,418.9077239614264
2023-06-09 00:00:00-04:00,2023-06-09 00:00:00-04:00,422.45964674485236,424.45423364651253,421.3886646139334,422.40069580078125,422.921449130223
2023-06-16 00:00:00-04:00,2023-06-16 00:00:00-04:00,436.9087468144957,437.4906044439603,432.91462660520335,433.3978576660156,435.2026155245818
2023-06-23 00:00:00-04:00,2023-06-23 00:00:00-04:00,426.95793349222185,429.0585559911925,426.50428739607037,427.23406982421875,427.78142169363144
2023-06-30 00:00:00-04:00,2023-06-30 00:00:00-04:00,435.35057706388756,438.1711104689051,435.0251123807827,437.1651916503906,436.59811142484386
2023-07-07 00:00:00-04:00,2023-07-07 00:00:00-04:00,432.57934054334083,436.53403438707335,432.25387586125464,432.50042724609375,434.393955124164
2023-07-14 00:00:00-04:00,2023-07-14 00:00:00-04:00,444.2658866762986,445.1337222785205,442.3033171675318,443.0824279785156,443.71851972302613
2023-07-21 00:00:00-04:00,2023-07-21 00:00:00-04:00,447.6978273476414,447.90495216617904,445.93254122347616,445.9423828125,446.91874669482763
2023-07-28 00:00:00-04:00,2023-07-28 00:00:00-04:00,449.59137275456834,451.4651572044156,446.24812162899883,450.6170349121094,448.85663941670725
2023-08-04 00:00:00-04:00,2023-08-04 00:00:00-04:00,444.5025515557168,446.6524723582841,440.11392496909485,440.646484375,443.3831986636895
2023-08-11 00:00:00-04:00,2023-08-11 00:00:00-04:00,437.84565391881927,440.53800574941107,437.2342113286329,439.5024719238281,438.88610853902196
2023-08-18 00:00:00-04:00,2023-08-18 00:00:00-04:00,427.39190101323976,431.5339764260899,427.0368814561068,430.4787292480469,429.28542894109836
2023-08-25 00:00:00-04:00,2023-08-25 00:00:00-04:00,432.6286348274808,435.2124885015216,428.9994056990053,433.9008483886719,432.10594710026345
2023-09-01 00:00:00-04:00,2023-09-01 00:00:00-04:00,446.918762188875,447.4118649416459,443.4768845088438,444.966064453125,445.44437472524487
2023-09-08 00:00:00-04:00,2023-09-08 00:00:00-04:00,438.7628249779414,440.9423307259968,438.3979337550321,439.374267578125,439.6701322405145
2023-09-15 00:00:00-04:00,2023-09-15 00:00:00-04:00,442.5274240679134,442.8639130840386,438.3509553811879,438.7962951660156,440.60743423261323
2023-09-22 00:00:00-04:00,2023-09-22 00:00:00-04:00,427.98894664457714,429.6219195426985,425.5543017536536,425.9798889160156,427.58811064817604
2023-09-29 00:00:00-04:00,2023-09-29 00:00:00-04:00,427.2170310591316,427.3951669827948,421.516439879768,423.07025146484375,424.4558034312814
2023-10-06 00:00:00-04:00,2023-10-06 00:00:00-04:00,417.6170313222115,426.6825419632628,416.26116883883435,425.10894775390625,421.4718554010486
2023-10-13 00:00:00-04:00,2023-10-13 00:00:00-04:00,430.72045653422396,431.9476854923815,425.44545298466846,427.0487365722656,428.69656923852494
2023-10-20 00:00:00-04:00,2023-10-20 00:00:00-04:00,421.5856885727675,422.1399093114171,416.73621180543574,416.8450927734375,419.4380605584264
2023-10-27 00:00:00-04:00,2023-10-27 00:00:00-04:00,409.9173132719574,410.3230874302251,404.98867493798593,406.4435119628906,407.6558811841055
2023-11-03 00:00:00-04:00,2023-11-03 00:00:00-04:00,428.6718729952901,431.7893725055251,428.54320920360834,430.20587158203125,430.1662908545667
2023-11-10 00:00:00-05:00,2023-11-10 00:00:00-05:00,431.48251544498703,436.3814339663658,429.3546703166082,436.0647277832031,432.868052141487
2023-11-17 00:00:00-05:00,2023-11-17 00:00:00-05:00,445.5953955695377,446.76324585612036,444.65521372013035,446.1397399902344,445.70922978812536
2023-11-24 00:00:00-05:00,2023-11-24 00:00:00-05:00,450.3755719076579,450.80112884209484,450.0390829220964,450.6031799316406,450.42010588209564
2023-12-01 00:00:00-05:00,2023-12-01 00:00:00-05:00,451.06837873084663,454.9083584446173,450.46468583703785,454.3640441894531,452.6865221408276
2023-12-08 00:00:00-05:00,2023-12-08 00:00:00-05:00,452.74094240780397,455.99701200291724,452.49352134865967,455.45269775390625,454.24526667578846
2023-12-15 00:00:00-05:00,2023-12-15 00:00:00-05:00,466.53069922800955,467.7330941857865,464.4836862534859,466.3717041015625,466.10839021963625
2023-12-22 00:00:00-05:00,2023-12-22 00:00:00-05:00,470.87315758591006,472.38359615088183,468.7267991545021,470.66448974609375,470.55519765269196
2023-12-29 00:00:00-05:00,2023-12-29 00:00:00-05:00,473.4865808305558,474.02318559622694,470.3166855971226,472.31402587890625,472.1699355966748
2024-01-05 00:00:00-05:00,2024-01-05 00:00:00-05:00,464.54332939837514,467.47474722773467,463.4900131663497,464.97064208984375,465.4823801970422
2024-01-12 00:00:00-05:00,2024-01-12 00:00:00-05:00,474.82807645137143,475.58329572531596,472.2345423530404,473.6753845214844,473.90891903917816
2024-01-19 00:00:00-05:00,2024-01-19 00:00:00-05:00,474.6392602498069,479.67731019553725,473.53627138162756,479.3891296386719,476.60679078858243
2024-01-26 00:00:00-05:00,2024-01-26 00:00:00-05:00,484.51662670345155,486.0369816183863,483.47325717710777,484.3377685546875,484.755119397747
2024-02-02 00:00:00-05:00,2024-02-02 00:00:00-05:00,486.56362179743365,492.9232751183183,486.2158218597219,491.2340087890625,489.5695484890201
2024-02-09 00:00:00-05:00,2024-02-09 00:00:00-05:00,495.6957227505554,498.48800841521756,495.34792279521304,498.0408630371094,496.9179656052153
2024-02-16 00:00:00-05:00,2024-02-16 00:00:00-05:00,498.53770970529985,499.70031800952876,495.6062919386821,496.36151123046875,497.6533049741054
2024-02-23 00:00:00-05:00,2024-02-23 00:00:00-05:00,506.05995825466897,506.91455327150584,503.90365318149185,504.64892578125,505.4091032264988
2024-03-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,505.7718295220385,510.0546301595133,505.3544635053311,509.6174011230469,507.70454683242224
2024-03-08 00:00:00-05:00,2024-03-08 00:00:00-05:00,512.2109840771541,514.9535363508023,507.90825986942224,508.4945373535156,511.43089811011225
2024-03-15 00:00:00-04:00,2024-03-15 00:00:00-04:00,508.5693041375855,510.05453341506444,506.48602862159686,508.1905212402344,508.27028101833065
2024-03-22 00:00:00-04:00,2024-03-22 00:00:00-04:00,520.4310048593983,520.9293969793162,519.2946562246536,519.533935546875,520.1120266019849
2024-04-05 00:00:00-04:00,2024-04-05 00:00:00-04:00,512.8056739414428,518.7664245993375,512.3571088377373,516.7628784179688,515.5617667185375
2024-04-12 00:00:00-04:00,2024-04-12 00:00:00-04:00,512.7159145142723,514.1612638578232,507.4429172659005,509.2072448730469,510.80209056186186
2024-04-19 00:00:00-04:00,2024-04-19 00:00:00-04:00,497.83392331921834,498.85063229314227,492.27185022446037,493.56768798828125,495.5612412588013
2024-04-26 00:00:00-04:00,2024-04-26 00:00:00-04:00,504.721718239114,508.2403654748059,504.07381455130115,506.6255798339844,506.15709001305356
2024-05-03 00:00:00-04:00,2024-05-03 00:00:00-04:00,509.5162566822298,510.90177101459005,506.9246114679655,509.6458435058594,508.9131912412778
2024-05-10 00:00:00-04:00,2024-05-10 00:00:00-04:00,520.1320127003125,520.9593607034861,517.9191807588884,519.1651611328125,519.4392707311872
2024-05-17 00:00:00-04:00,2024-05-17 00:00:00-04:00,527.1094799982458,527.8172187220256,525.6242811909807,527.7474365234375,526.7207499565031
2024-05-24 00:00:00-04:00,2024-05-24 00:00:00-04:00,526.152573970139,528.5648358055848,525.1857223916041,527.7374877929688,526.8752790985945
2024-05-31 00:00:00-04:00,2024-05-31 00:00:00-04:00,521.9063202695489,525.8037201273548,516.6930969914932,525.6741333007812,521.248408559424
2024-06-07 00:00:00-04:00,2024-06-07 00:00:00-04:00,531.9438746415309,535.1635292517811,530.8274811096986,532.2927856445312,532.9955051807399
2024-06-14 00:00:00-04:00,2024-06-14 00:00:00-04:00,539.1406924442229,541.064478826118,538.1139754213309,541.0346069335938,539.5892271237244
2024-06-21 00:00:00-04:00,2024-06-21 00:00:00-04:00,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,544.3350219726562
2024-06-28 00:00:00-04:00,2024-06-28 00:00:00-04:00,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,546.6150207519531
2024-07-05 00:00:00-04:00,2024-07-05 00:00:00-04:00,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,553.0849914550781
2024-07-12 00:00:00-04:00,2024-07-12 00:00:00-04:00,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,560.4100036621094
2024-07-19 00:00:00-04:00,2024-07-19 00:00:00-04:00,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,550.9949951171875
2024-07-26 00:00:00-04:00,2024-07-26 00:00:00-04:00,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,544.3399963378906
2024-08-02 00:00:00-04:00,2024-08-02 00:00:00-04:00,535.75,536.989990234375,528.5999755859375,532.9000244140625,532.7949829101562
2024-08-09 00:00:00-04:00,2024-08-09 00:00:00-04:00,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,531.5350036621094
2024-08-16 00:00:00-04:00,2024-08-16 00:00:00-04:00,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,553.1400146484375
2024-08-23 00:00:00-04:00,2024-08-23 00:00:00-04:00,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,560.1900024414062
2024-08-30 00:00:00-04:00,2024-08-30 00:00:00-04:00,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,560.6700134277344
2024-09-06 00:00:00-04:00,2024-09-06 00:00:00-04:00,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,545.5199890136719
2024-09-13 00:00:00-04:00,2024-09-13 00:00:00-04:00,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,561.2400207519531
